CIK,Company Name,Form Type,Date Filed,Filename,local_path,SEC_url,SIC
1078575,LOWESTFARE COM INC,S-1,1999-03-16,1078575_0000950123-99-002183.htm,./data/S-1/1999/QTR1/1078575_0000950123-99-002183,https://www.sec.gov/Archives/edgar/data/1078575/000095012399002183/0000950123-99-002183-index.htm,7389
1078577,APPLIEDTHEORY CORP,S-1,1999-02-10,1078577_0000950123-99-000921.htm,./data/S-1/1999/QTR1/1078577_0000950123-99-000921,https://www.sec.gov/Archives/edgar/data/1078577/000095012399000921/0000950123-99-000921-index.htm,7373
1078693,MPATH INTERACTIVE INC/CA,S-1,1999-02-16,1078693_0001012870-99-000539.htm,./data/S-1/1999/QTR1/1078693_0001012870-99-000539,https://www.sec.gov/Archives/edgar/data/1078693/000101287099000539/0001012870-99-000539-index.htm,7310
1078717,LITRONIC INC,S-1,1999-02-11,1078717_0000928385-99-000311.htm,./data/S-1/1999/QTR1/1078717_0000928385-99-000311,https://www.sec.gov/Archives/edgar/data/1078717/000092838599000311/0000928385-99-000311-index.htm,7373
1079880,ONESOURCE INFORMATION SERVICES INC,S-1,1999-03-03,1079880_0000950135-99-001196.htm,./data/S-1/1999/QTR1/1079880_0000950135-99-001196,https://www.sec.gov/Archives/edgar/data/1079880/000095013599001196/0000950135-99-001196-index.htm,7374
1080099,INFORMATICA CORP,S-1,1999-02-19,1080099_0000891618-99-000711.htm,./data/S-1/1999/QTR1/1080099_0000891618-99-000711,https://www.sec.gov/Archives/edgar/data/1080099/000089161899000711/0000891618-99-000711-index.htm,7372
1080224,EDGAR ONLINE INC,S-1,1999-03-30,1080224_0000950123-99-002764.htm,./data/S-1/1999/QTR1/1080224_0000950123-99-002764,https://www.sec.gov/Archives/edgar/data/1080224/000095012399002764/0000950123-99-002764-index.htm,7389
1080232,COMPS COM INC,S-1,1999-02-25,1080232_0001072993-99-000041.htm,./data/S-1/1999/QTR1/1080232_0001072993-99-000041,https://www.sec.gov/Archives/edgar/data/1080232/000107299399000041/0001072993-99-000041-index.htm,7374
1080306,PORTAL SOFTWARE INC,S-1,1999-02-26,1080306_0001012870-99-000648.htm,./data/S-1/1999/QTR1/1080306_0001012870-99-000648,https://www.sec.gov/Archives/edgar/data/1080306/000101287099000648/0001012870-99-000648-index.htm,7371
1080359,ALLOY ONLINE INC,S-1,1999-03-10,1080359_0000950123-99-001988.htm,./data/S-1/1999/QTR1/1080359_0000950123-99-001988,https://www.sec.gov/Archives/edgar/data/1080359/000095012399001988/0000950123-99-001988-index.htm,7311
1080728,STRIDE & ASSOCIATES INC,S-1,1999-03-30,1080728_0001047469-99-012516.htm,./data/S-1/1999/QTR1/1080728_0001047469-99-012516,https://www.sec.gov/Archives/edgar/data/1080728/000104746999012516/0001047469-99-012516-index.htm,7361
1080764,ADFORCE INC,S-1,1999-03-02,1080764_0001047469-99-008144.htm,./data/S-1/1999/QTR1/1080764_0001047469-99-008144,https://www.sec.gov/Archives/edgar/data/1080764/000104746999008144/0001047469-99-008144-index.htm,7374
1080866,INTELLIGENT LIFE CORP,S-1,1999-03-11,1080866_0000931763-99-000707.htm,./data/S-1/1999/QTR1/1080866_0000931763-99-000707,https://www.sec.gov/Archives/edgar/data/1080866/000093176399000707/0000931763-99-000707-index.htm,7389
1081290,REDBACK NETWORKS INC,S-1,1999-03-16,1081290_0000891618-99-000961.htm,./data/S-1/1999/QTR1/1081290_0000891618-99-000961,https://www.sec.gov/Archives/edgar/data/1081290/000089161899000961/0000891618-99-000961-index.htm,7373
1081393,ZIPLINK INC,S-1,1999-03-11,1081393_0001047469-99-009419.htm,./data/S-1/1999/QTR1/1081393_0001047469-99-009419,https://www.sec.gov/Archives/edgar/data/1081393/000104746999009419/0001047469-99-009419-index.htm,7389
1081394,SCIENT CORP,S-1,1999-03-19,1081394_0000929624-99-000480.htm,./data/S-1/1999/QTR1/1081394_0000929624-99-000480,https://www.sec.gov/Archives/edgar/data/1081394/000092962499000480/0000929624-99-000480-index.htm,7370
1081614,AT PLAN INC,S-1,1999-03-16,1081614_0000950144-99-002727.htm,./data/S-1/1999/QTR1/1081614_0000950144-99-002727,https://www.sec.gov/Archives/edgar/data/1081614/000095014499002727/0000950144-99-002727-index.htm,7310
1081661,MAIL COM INC,S-1,1999-03-12,1081661_0001047469-99-009578.htm,./data/S-1/1999/QTR1/1081661_0001047469-99-009578,https://www.sec.gov/Archives/edgar/data/1081661/000104746999009578/0001047469-99-009578-index.htm,7389
1081920,3DSHOPPING COM,S-1,1999-03-22,1081920_0001047469-99-010620.htm,./data/S-1/1999/QTR1/1081920_0001047469-99-010620,https://www.sec.gov/Archives/edgar/data/1081920/000104746999010620/0001047469-99-010620-index.htm,7389
1082000,CAREINSITE INC,S-1,1999-03-26,1082000_0000947871-99-000117.htm,./data/S-1/1999/QTR1/1082000_0000947871-99-000117,https://www.sec.gov/Archives/edgar/data/1082000/000094787199000117/0000947871-99-000117-index.htm,7374
1082026,CRL NETWORK SERVICES INC,S-1,1999-03-22,1082026_0000950149-99-000461.htm,./data/S-1/1999/QTR1/1082026_0000950149-99-000461,https://www.sec.gov/Archives/edgar/data/1082026/000095014999000461/0000950149-99-000461-index.htm,7389
1082456,ESPS INC,S-1,1999-03-31,1082456_0001021408-99-000600.htm,./data/S-1/1999/QTR1/1082456_0001021408-99-000600,https://www.sec.gov/Archives/edgar/data/1082456/000102140899000600/0001021408-99-000600-index.htm,7372
1082462,PRINCETON ECOM CORP,S-1,1999-03-31,1082462_0000950130-99-001895.htm,./data/S-1/1999/QTR1/1082462_0000950130-99-001895,https://www.sec.gov/Archives/edgar/data/1082462/000095013099001895/0000950130-99-001895-index.htm,7389
1082506,UNWIRED PLANET INC,S-1,1999-03-29,1082506_0000891618-99-001220.htm,./data/S-1/1999/QTR1/1082506_0000891618-99-001220,https://www.sec.gov/Archives/edgar/data/1082506/000089161899001220/0000891618-99-001220-index.htm,7372
813562,NATIONAL MEDICAL HEALTH CARD SYSTEMS INC,S-1,1999-02-11,813562_0001021771-99-000022.htm,./data/S-1/1999/QTR1/813562_0001021771-99-000022,https://www.sec.gov/Archives/edgar/data/813562/000102177199000022/0001021771-99-000022-index.htm,7389
888953,ONLINE RESOURCES & COMMUNICATIONS CORP,S-1,1999-03-19,888953_0000950133-99-000830.htm,./data/S-1/1999/QTR1/888953_0000950133-99-000830,https://www.sec.gov/Archives/edgar/data/888953/000095013399000830/0000950133-99-000830-index.htm,7389
916513,FORECROSS CORP,S-1,1999-03-29,916513_0001015402-99-000287.htm,./data/S-1/1999/QTR1/916513_0001015402-99-000287,https://www.sec.gov/Archives/edgar/data/916513/000101540299000287/0001015402-99-000287-index.htm,7372
945379,COM21 INC,S-1,1999-01-21,945379_0000891618-99-000166.htm,./data/S-1/1999/QTR1/945379_0000891618-99-000166,https://www.sec.gov/Archives/edgar/data/945379/000089161899000166/0000891618-99-000166-index.htm,7370
946581,TAKE TWO INTERACTIVE SOFTWARE INC,S-1,1999-03-23,946581_0000950116-99-000475.htm,./data/S-1/1999/QTR1/946581_0000950116-99-000475,https://www.sec.gov/Archives/edgar/data/946581/000095011699000475/0000950116-99-000475-index.htm,7372
1005974,AVTEL COMMUNICATIONS INC/DE,S-1,1999-06-04,1005974_0001047469-99-023221.htm,./data/S-1/1999/QTR2/1005974_0001047469-99-023221,https://www.sec.gov/Archives/edgar/data/1005974/000104746999023221/0001047469-99-023221-index.htm,7385
1006637,TICKETMASTER ONLINE CITYSEARCH INC,S-1,1999-06-29,1006637_0001012870-99-002109.htm,./data/S-1/1999/QTR2/1006637_0001012870-99-002109,https://www.sec.gov/Archives/edgar/data/1006637/000101287099002109/0001012870-99-002109-index.htm,7374
1011344,PACKETEER INC,S-1,1999-05-21,1011344_0000891618-99-002402.htm,./data/S-1/1999/QTR2/1011344_0000891618-99-002402,https://www.sec.gov/Archives/edgar/data/1011344/000089161899002402/0000891618-99-002402-index.htm,7373
1014845,MEDSCAPE INC,S-1,1999-05-04,1014845_0000950123-99-004077.htm,./data/S-1/1999/QTR2/1014845_0000950123-99-004077,https://www.sec.gov/Archives/edgar/data/1014845/000095012399004077/0000950123-99-004077-index.htm,7389
1016139,ALLAIRE CORP,S-1,1999-06-15,1016139_0001047469-99-024301.htm,./data/S-1/1999/QTR2/1016139_0001047469-99-024301,https://www.sec.gov/Archives/edgar/data/1016139/000104746999024301/0001047469-99-024301-index.htm,7372
1019180,SOFTWARE COM INC,S-1,1999-04-14,1019180_0000898430-99-001557.htm,./data/S-1/1999/QTR2/1019180_0000898430-99-001557,https://www.sec.gov/Archives/edgar/data/1019180/000089843099001557/0000898430-99-001557-index.htm,7373
1022509,TUMBLEWEED SOFTWARE CORP,S-1,1999-05-28,1022509_0001047469-99-022661.htm,./data/S-1/1999/QTR2/1022509_0001047469-99-022661,https://www.sec.gov/Archives/edgar/data/1022509/000104746999022661/0001047469-99-022661-index.htm,7372
1025169,OBIE MEDIA CORP,S-1,1999-05-26,1025169_0001047469-99-022309.htm,./data/S-1/1999/QTR2/1025169_0001047469-99-022309,https://www.sec.gov/Archives/edgar/data/1025169/000104746999022309/0001047469-99-022309-index.htm,7310
1026819,ABOVENET COMMUNICATIONS INC,S-1,1999-04-07,1026819_0000891618-99-001422.htm,./data/S-1/1999/QTR2/1026819_0000891618-99-001422,https://www.sec.gov/Archives/edgar/data/1026819/000089161899001422/0000891618-99-001422-index.htm,7373
1028122,VIANT CORP,S-1,1999-04-09,1028122_0001047469-99-014268.htm,./data/S-1/1999/QTR2/1028122_0001047469-99-014268,https://www.sec.gov/Archives/edgar/data/1028122/000104746999014268/0001047469-99-014268-index.htm,7380
1030048,YOUNG & RUBICAM INC,S-1,1999-04-28,1030048_0001005150-99-000353.htm,./data/S-1/1999/QTR2/1030048_0001005150-99-000353,https://www.sec.gov/Archives/edgar/data/1030048/000100515099000353/0001005150-99-000353-index.htm,7311
1036290,COBALT GROUP INC,S-1,1999-05-27,1036290_0001047469-99-022420.htm,./data/S-1/1999/QTR2/1036290_0001047469-99-022420,https://www.sec.gov/Archives/edgar/data/1036290/000104746999022420/0001047469-99-022420-index.htm,7374
1036584,HOOVERS INC,S-1,1999-05-07,1036584_0001047469-99-018838.htm,./data/S-1/1999/QTR2/1036584_0001047469-99-018838,https://www.sec.gov/Archives/edgar/data/1036584/000104746999018838/0001047469-99-018838-index.htm,7389
1037275,DIGITAL INSIGHT CORP,S-1,1999-06-25,1037275_0000944209-99-001033.htm,./data/S-1/1999/QTR2/1037275_0000944209-99-001033,https://www.sec.gov/Archives/edgar/data/1037275/000094420999001033/0000944209-99-001033-index.htm,7389
1037737,QUOKKA SPORTS INC,S-1,1999-04-23,1037737_0000950149-99-000739.htm,./data/S-1/1999/QTR2/1037737_0000950149-99-000739,https://www.sec.gov/Archives/edgar/data/1037737/000095014999000739/0000950149-99-000739-index.htm,7990
1038083,TICKETS COM INC,S-1,1999-06-01,1038083_0000892569-99-001628.htm,./data/S-1/1999/QTR2/1038083_0000892569-99-001628,https://www.sec.gov/Archives/edgar/data/1038083/000089256999001628/0000892569-99-001628-index.htm,7900
1042091,STREAMLINE INC,S-1,1999-04-15,1042091_0001047469-99-015090.htm,./data/S-1/1999/QTR2/1042091_0001047469-99-015090,https://www.sec.gov/Archives/edgar/data/1042091/000104746999015090/0001047469-99-015090-index.htm,7389
1042282,SILVERSTREAM SOFTWARE INC,S-1,1999-06-11,1042282_0000950135-99-003146.htm,./data/S-1/1999/QTR2/1042282_0000950135-99-003146,https://www.sec.gov/Archives/edgar/data/1042282/000095013599003146/0000950135-99-003146-index.htm,7373
1048044,CONTINUUS SOFTWARE CORP /CA,S-1,1999-04-23,1048044_0000892569-99-001095.htm,./data/S-1/1999/QTR2/1048044_0000892569-99-001095,https://www.sec.gov/Archives/edgar/data/1048044/000089256999001095/0000892569-99-001095-index.htm,7371
1050808,VITRIA TECHNOLOGY INC,S-1,1999-06-22,1050808_0001012870-99-002032.htm,./data/S-1/1999/QTR2/1050808_0001012870-99-002032,https://www.sec.gov/Archives/edgar/data/1050808/000101287099002032/0001012870-99-002032-index.htm,7372
1051114,INNOTRAC CORP,S-1,1999-06-03,1051114_0000950144-99-007024.htm,./data/S-1/1999/QTR2/1051114_0000950144-99-007024,https://www.sec.gov/Archives/edgar/data/1051114/000095014499007024/0000950144-99-007024-index.htm,7389
1052593,DIVICORE INC,S-1,1999-04-28,1052593_0001012870-99-001300.htm,./data/S-1/1999/QTR2/1052593_0001012870-99-001300,https://www.sec.gov/Archives/edgar/data/1052593/000101287099001300/0001012870-99-001300-index.htm,7372
1054298,ASK JEEVES INC,S-1,1999-04-30,1054298_0001047469-99-017525.htm,./data/S-1/1999/QTR2/1054298_0001047469-99-017525,https://www.sec.gov/Archives/edgar/data/1054298/000104746999017525/0001047469-99-017525-index.htm,7389
1058299,LIONBRIDGE TECHNOLOGIES INC /DE/,S-1,1999-06-21,1058299_0001047469-99-024807.htm,./data/S-1/1999/QTR2/1058299_0001047469-99-024807,https://www.sec.gov/Archives/edgar/data/1058299/000104746999024807/0001047469-99-024807-index.htm,7389
1060311,SHOWCASE CORP /MN,S-1,1999-04-28,1060311_0001045969-99-000299.htm,./data/S-1/1999/QTR2/1060311_0001045969-99-000299,https://www.sec.gov/Archives/edgar/data/1060311/000104596999000299/0001045969-99-000299-index.htm,7373
1060326,INTERWORLD CORP,S-1,1999-06-03,1060326_0000950123-99-005344.htm,./data/S-1/1999/QTR2/1060326_0000950123-99-005344,https://www.sec.gov/Archives/edgar/data/1060326/000095012399005344/0000950123-99-005344-index.htm,7372
1060439,GOTO COM INC,S-1,1999-04-16,1060439_0000950148-99-000845.htm,./data/S-1/1999/QTR2/1060439_0000950148-99-000845,https://www.sec.gov/Archives/edgar/data/1060439/000095014899000845/0000950148-99-000845-index.htm,7389
1060801,CRITICAL PATH INC,S-1,1999-05-11,1060801_0001012870-99-001480.htm,./data/S-1/1999/QTR2/1060801_0001012870-99-001480,https://www.sec.gov/Archives/edgar/data/1060801/000101287099001480/0001012870-99-001480-index.htm,7389
1061244,NETCOM SYSTEMS INC,S-1,1999-05-14,1061244_0000891618-99-002263.htm,./data/S-1/1999/QTR2/1061244_0000891618-99-002263,https://www.sec.gov/Archives/edgar/data/1061244/000089161899002263/0000891618-99-002263-index.htm,7371
1061384,INTERACTIVE PICTURES CORP,S-1,1999-05-21,1061384_0000950144-99-006591.htm,./data/S-1/1999/QTR2/1061384_0000950144-99-006591,https://www.sec.gov/Archives/edgar/data/1061384/000095014499006591/0000950144-99-006591-index.htm,7372
1061762,TOWNE SERVICES INC,S-1,1999-04-23,1061762_0000950144-99-004843.htm,./data/S-1/1999/QTR2/1061762_0000950144-99-004843,https://www.sec.gov/Archives/edgar/data/1061762/000095014499004843/0000950144-99-004843-index.htm,7374
1062019,WATCHGUARD TECHNOLOGIES INC,S-1,1999-04-20,1062019_0001012870-99-001192.htm,./data/S-1/1999/QTR2/1062019_0001012870-99-001192,https://www.sec.gov/Archives/edgar/data/1062019/000101287099001192/0001012870-99-001192-index.htm,7372
1062487,TUNES COM INC,S-1,1999-06-14,1062487_0001047469-99-024112.htm,./data/S-1/1999/QTR2/1062487_0001047469-99-024112,https://www.sec.gov/Archives/edgar/data/1062487/000104746999024112/0001047469-99-024112-index.htm,7389
1062621,SOFTWORKS INC,S-1,1999-05-03,1062621_0000940180-99-000482.htm,./data/S-1/1999/QTR2/1062621_0000940180-99-000482,https://www.sec.gov/Archives/edgar/data/1062621/000094018099000482/0000940180-99-000482-index.htm,7372
1065332,NATIONAL INFORMATION CONSORTIUM INC,S-1,1999-05-06,1065332_0001047469-99-018538.htm,./data/S-1/1999/QTR2/1065332_0001047469-99-018538,https://www.sec.gov/Archives/edgar/data/1065332/000104746999018538/0001047469-99-018538-index.htm,7389
1065857,EXCHANGE APPLICATIONS INC,S-1,1999-05-10,1065857_0000950135-99-002484.htm,./data/S-1/1999/QTR2/1065857_0000950135-99-002484,https://www.sec.gov/Archives/edgar/data/1065857/000095013599002484/0000950135-99-002484-index.htm,7373
1065984,HEADHUNTER NET INC,S-1,1999-06-17,1065984_0000950144-99-007746.htm,./data/S-1/1999/QTR2/1065984_0000950144-99-007746,https://www.sec.gov/Archives/edgar/data/1065984/000095014499007746/0000950144-99-007746-index.htm,7310
1066026,CONCUR TECHNOLOGIES INC,S-1,1999-06-21,1066026_0000891618-99-002786.htm,./data/S-1/1999/QTR2/1066026_0000891618-99-002786,https://www.sec.gov/Archives/edgar/data/1066026/000089161899002786/0000891618-99-002786-index.htm,7372
1066684,THEGLOBE COM INC,S-1,1999-04-13,1066684_0000895345-99-000194.htm,./data/S-1/1999/QTR2/1066684_0000895345-99-000194,https://www.sec.gov/Archives/edgar/data/1066684/000089534599000194/0000895345-99-000194-index.htm,7310
1067056,EARTHWEB INC,S-1,1999-04-06,1067056_0000940180-99-000378.htm,./data/S-1/1999/QTR2/1067056_0000940180-99-000378,https://www.sec.gov/Archives/edgar/data/1067056/000094018099000378/0000940180-99-000378-index.htm,7374
1067822,SPLITROCK SERVICES INC,S-1,1999-06-03,1067822_0000928385-99-001965.htm,./data/S-1/1999/QTR2/1067822_0000928385-99-001965,https://www.sec.gov/Archives/edgar/data/1067822/000092838599001965/0000928385-99-001965-index.htm,7373
1068292,CLARENT CORP/CA,S-1,1999-04-09,1068292_0000898430-99-001520.htm,./data/S-1/1999/QTR2/1068292_0000898430-99-001520,https://www.sec.gov/Archives/edgar/data/1068292/000089843099001520/0000898430-99-001520-index.htm,7372
1069450,COMMERCE ONE INC,S-1,1999-04-26,1069450_0001047469-99-016215.htm,./data/S-1/1999/QTR2/1069450_0001047469-99-016215,https://www.sec.gov/Archives/edgar/data/1069450/000104746999016215/0001047469-99-016215-index.htm,7373
1070752,CRESTLINE CAPITAL CORP,S-1,1999-05-25,1070752_0000928385-99-001909.htm,./data/S-1/1999/QTR2/1070752_0000928385-99-001909,https://www.sec.gov/Archives/edgar/data/1070752/000092838599001909/0000928385-99-001909-index.htm,7011
1075316,WEBTRENDS CORP,S-1,1999-04-27,1075316_0000891618-99-001805.htm,./data/S-1/1999/QTR2/1075316_0000891618-99-001805,https://www.sec.gov/Archives/edgar/data/1075316/000089161899001805/0000891618-99-001805-index.htm,7372
1077370,INSWEB CORP,S-1,1999-05-07,1077370_0001047469-99-018829.htm,./data/S-1/1999/QTR2/1077370_0001047469-99-018829,https://www.sec.gov/Archives/edgar/data/1077370/000104746999018829/0001047469-99-018829-index.htm,7389
1077866,LOOKSMART LTD,S-1,1999-06-14,1077866_0000950109-99-002126.htm,./data/S-1/1999/QTR2/1077866_0000950109-99-002126,https://www.sec.gov/Archives/edgar/data/1077866/000095010999002126/0000950109-99-002126-index.htm,7374
1077926,AUDIBLE INC,S-1,1999-04-26,1077926_0000950130-99-002378.htm,./data/S-1/1999/QTR2/1077926_0000950130-99-002378,https://www.sec.gov/Archives/edgar/data/1077926/000095013099002378/0000950130-99-002378-index.htm,7389
1078075,NETSCOUT SYSTEMS INC,S-1,1999-04-22,1078075_0001047469-99-015896.htm,./data/S-1/1999/QTR2/1078075_0001047469-99-015896,https://www.sec.gov/Archives/edgar/data/1078075/000104746999015896/0001047469-99-015896-index.htm,7373
1080724,AMERICAS HOME PAGE INC,S-1,1999-05-11,1080724_0000950153-99-000612.htm,./data/S-1/1999/QTR2/1080724_0000950153-99-000612,https://www.sec.gov/Archives/edgar/data/1080724/000095015399000612/0000950153-99-000612-index.htm,7373
1081630,HEALTHGATE DATA CORP,S-1,1999-04-23,1081630_0001047469-99-016070.htm,./data/S-1/1999/QTR2/1081630_0001047469-99-016070,https://www.sec.gov/Archives/edgar/data/1081630/000104746999016070/0001047469-99-016070-index.htm,7389
1082447,NELSON COMMUNICATIONS INC,S-1,1999-04-30,1082447_0000950123-99-003962.htm,./data/S-1/1999/QTR2/1082447_0000950123-99-003962,https://www.sec.gov/Archives/edgar/data/1082447/000095012399003962/0000950123-99-003962-index.htm,7389
1082797,MYPOINTS COM INC,S-1,1999-04-01,1082797_0000891618-99-001367.htm,./data/S-1/1999/QTR2/1082797_0000891618-99-001367,https://www.sec.gov/Archives/edgar/data/1082797/000089161899001367/0000891618-99-001367-index.htm,7370
1082923,STAMPS COM INC,S-1,1999-04-26,1082923_0000944209-99-000635.htm,./data/S-1/1999/QTR2/1082923_0000944209-99-000635,https://www.sec.gov/Archives/edgar/data/1082923/000094420999000635/0000944209-99-000635-index.htm,7389
1083087,US SEARCH CORP COM,S-1,1999-04-12,1083087_0001012870-99-001106.htm,./data/S-1/1999/QTR2/1083087_0001012870-99-001106,https://www.sec.gov/Archives/edgar/data/1083087/000101287099001106/0001012870-99-001106-index.htm,7389
1083243,ZAP COM CORP,S-1,1999-04-13,1083243_0000950123-99-003242.htm,./data/S-1/1999/QTR2/1083243_0000950123-99-003242,https://www.sec.gov/Archives/edgar/data/1083243/000095012399003242/0000950123-99-003242-index.htm,7310
1083318,INTERACTIVE INTELLIGENCE INC,S-1,1999-05-28,1083318_0001047469-99-022507.htm,./data/S-1/1999/QTR2/1083318_0001047469-99-022507,https://www.sec.gov/Archives/edgar/data/1083318/000104746999022507/0001047469-99-022507-index.htm,7372
1083712,INTERNET COM CORP,S-1,1999-04-15,1083712_0001047469-99-014929.htm,./data/S-1/1999/QTR2/1083712_0001047469-99-014929,https://www.sec.gov/Archives/edgar/data/1083712/000104746999014929/0001047469-99-014929-index.htm,7389
1084145,RAMP NETWORKS INC,S-1,1999-04-16,1084145_0001012870-99-001159.htm,./data/S-1/1999/QTR2/1084145_0001012870-99-001159,https://www.sec.gov/Archives/edgar/data/1084145/000101287099001159/0001012870-99-001159-index.htm,7371
1084329,DIGITAL ISLAND INC,S-1,1999-04-26,1084329_0001012870-99-001268.htm,./data/S-1/1999/QTR2/1084329_0001012870-99-001268,https://www.sec.gov/Archives/edgar/data/1084329/000101287099001268/0001012870-99-001268-index.htm,7389
1084332,SALON INTERNET INC,S-1,1999-04-19,1084332_0000929624-99-000683.htm,./data/S-1/1999/QTR2/1084332_0000929624-99-000683,https://www.sec.gov/Archives/edgar/data/1084332/000092962499000683/0000929624-99-000683-index.htm,7310
1084400,PERSISTENCE SOFTWARE INC,S-1,1999-04-23,1084400_0000891618-99-001731.htm,./data/S-1/1999/QTR2/1084400_0000891618-99-001731,https://www.sec.gov/Archives/edgar/data/1084400/000089161899001731/0000891618-99-001731-index.htm,7372
1084408,VERITAS SOFTWARE CORP /DE/,S-1,1999-06-17,1084408_0000891618-99-002735.htm,./data/S-1/1999/QTR2/1084408_0000891618-99-002735,https://www.sec.gov/Archives/edgar/data/1084408/000089161899002735/0000891618-99-002735-index.htm,7372
1084482,NFRONT INC,S-1,1999-04-23,1084482_0000950144-99-004881.htm,./data/S-1/1999/QTR2/1084482_0000950144-99-004881,https://www.sec.gov/Archives/edgar/data/1084482/000095014499004881/0000950144-99-004881-index.htm,7389
1084573,ENGAGE TECHNOLOGIES INC,S-1,1999-05-07,1084573_0000927016-99-001854.htm,./data/S-1/1999/QTR2/1084573_0000927016-99-001854,https://www.sec.gov/Archives/edgar/data/1084573/000092701699001854/0000927016-99-001854-index.htm,7389
1084755,ARIBA INC,S-1,1999-04-23,1084755_0001047469-99-016152.htm,./data/S-1/1999/QTR2/1084755_0001047469-99-016152,https://www.sec.gov/Archives/edgar/data/1084755/000104746999016152/0001047469-99-016152-index.htm,7372
1084827,NETIQ CORP,S-1,1999-05-26,1084827_0001012870-99-001754.htm,./data/S-1/1999/QTR2/1084827_0001012870-99-001754,https://www.sec.gov/Archives/edgar/data/1084827/000101287099001754/0001012870-99-001754-index.htm,7372
1085278,WORDCRUNCHER INTERNET TECHNOLOGIES,S-1,1999-05-28,1085278_0001023175-99-000026.htm,./data/S-1/1999/QTR2/1085278_0001023175-99-000026,https://www.sec.gov/Archives/edgar/data/1085278/000102317599000026/0001023175-99-000026-index.htm,7370
1085280,TIBCO SOFTWARE INC,S-1,1999-05-11,1085280_0001012870-99-001485.htm,./data/S-1/1999/QTR2/1085280_0001012870-99-001485,https://www.sec.gov/Archives/edgar/data/1085280/000101287099001485/0001012870-99-001485-index.htm,7372
1085340,M2DIRECT INC,S-1,1999-05-05,1085340_0000931763-99-001438.htm,./data/S-1/1999/QTR2/1085340_0000931763-99-001438,https://www.sec.gov/Archives/edgar/data/1085340/000093176399001438/0000931763-99-001438-index.htm,7389
1085621,INTERNET CAPITAL GROUP INC,S-1,1999-05-11,1085621_0001036050-99-001001.htm,./data/S-1/1999/QTR2/1085621_0001036050-99-001001,https://www.sec.gov/Archives/edgar/data/1085621/000103605099001001/0001036050-99-001001-index.htm,7371
1085634,VOYAGER NET INC,S-1,1999-05-06,1085634_0000927016-99-001833.htm,./data/S-1/1999/QTR2/1085634_0000927016-99-001833,https://www.sec.gov/Archives/edgar/data/1085634/000092701699001833/0000927016-99-001833-index.htm,7374
1085734,BLOCKBUSTER INC,S-1,1999-05-06,1085734_0001047469-99-018505.htm,./data/S-1/1999/QTR2/1085734_0001047469-99-018505,https://www.sec.gov/Archives/edgar/data/1085734/000104746999018505/0001047469-99-018505-index.htm,7841
1085761,E2ENET COM INC,S-1,1999-05-17,1085761_0000928385-99-001784.htm,./data/S-1/1999/QTR2/1085761_0000928385-99-001784,https://www.sec.gov/Archives/edgar/data/1085761/000092838599001784/0000928385-99-001784-index.htm,7389
1085776,LIBERATE TECHNOLOGIES,S-1,1999-05-19,1085776_0001047469-99-021555.htm,./data/S-1/1999/QTR2/1085776_0001047469-99-021555,https://www.sec.gov/Archives/edgar/data/1085776/000104746999021555/0001047469-99-021555-index.htm,7372
1086195,ART TECHNOLOGY GROUP INC,S-1,1999-05-12,1086195_0001047469-99-019771.htm,./data/S-1/1999/QTR2/1086195_0001047469-99-019771,https://www.sec.gov/Archives/edgar/data/1086195/000104746999019771/0001047469-99-019771-index.htm,7372
1086384,TANNING TECHNOLOGY CORP,S-1,1999-05-17,1086384_0000950130-99-003106.htm,./data/S-1/1999/QTR2/1086384_0000950130-99-003106,https://www.sec.gov/Archives/edgar/data/1086384/000095013099003106/0000950130-99-003106-index.htm,7373
1086759,FTD COM INC,S-1,1999-05-20,1086759_0000950131-99-003317.htm,./data/S-1/1999/QTR2/1086759_0000950131-99-003317,https://www.sec.gov/Archives/edgar/data/1086759/000095013199003317/0000950131-99-003317-index.htm,7389
1086937,CYBERGOLD INC,S-1,1999-05-21,1086937_0000950149-99-001021.htm,./data/S-1/1999/QTR2/1086937_0000950149-99-001021,https://www.sec.gov/Archives/edgar/data/1086937/000095014999001021/0000950149-99-001021-index.htm,7311
1087194,MISSION CRITICAL SOFTWARE INC,S-1,1999-05-28,1087194_0000899243-99-001190.htm,./data/S-1/1999/QTR2/1087194_0000899243-99-001190,https://www.sec.gov/Archives/edgar/data/1087194/000089924399001190/0000899243-99-001190-index.htm,7372
1087243,ACCRUE SOFTWARE INC,S-1,1999-05-27,1087243_0000891618-99-002466.htm,./data/S-1/1999/QTR2/1087243_0000891618-99-002466,https://www.sec.gov/Archives/edgar/data/1087243/000089161899002466/0000891618-99-002466-index.htm,7372
1087277,FREESHOP COM INC,S-1,1999-06-21,1087277_0000891020-99-001055.htm,./data/S-1/1999/QTR2/1087277_0000891020-99-001055,https://www.sec.gov/Archives/edgar/data/1087277/000089102099001055/0000891020-99-001055-index.htm,7389
1087279,OPENSITE TECHNOLOGIES INC,S-1,1999-05-28,1087279_0000950144-99-006879.htm,./data/S-1/1999/QTR2/1087279_0000950144-99-006879,https://www.sec.gov/Archives/edgar/data/1087279/000095014499006879/0000950144-99-006879-index.htm,7389
