CIK,Company Name,Form Type,Date Filed,Filename,local_path,SEC_url,SIC
1403385,Symetra Financial CORP,S-1,2009-10-05,1403385_0000950123-09-048385.htm,./data/S-1/2009/QTR4/1403385_0000950123-09-048385,https://www.sec.gov/Archives/edgar/data/1403385/000095012309048385/0000950123-09-048385-index.htm,6311
1413181,"SECURITY SOLUTIONS GROUP, INC.",S-1,2009-12-01,1413181_0001023175-09-000345.htm,./data/S-1/2009/QTR4/1413181_0001023175-09-000345,https://www.sec.gov/Archives/edgar/data/1413181/000102317509000345/0001023175-09-000345-index.htm,6770
1430592,"Financial Engines, Inc.",S-1,2009-12-09,1430592_0000950123-09-069405.htm,./data/S-1/2009/QTR4/1430592_0000950123-09-069405,https://www.sec.gov/Archives/edgar/data/1430592/000095012309069405/0000950123-09-069405-index.htm,6282
1466538,"COWEN GROUP, INC.",S-1,2009-11-25,1466538_0001047469-09-010439.htm,./data/S-1/2009/QTR4/1466538_0001047469-09-010439,https://www.sec.gov/Archives/edgar/data/1466538/000104746909010439/0001047469-09-010439-index.htm,6211
1470806,"Pebble U.S. Market Fund, LLC",S-1,2009-10-20,1470806_0001019687-09-003724.htm,./data/S-1/2009/QTR4/1470806_0001019687-09-003724,https://www.sec.gov/Archives/edgar/data/1470806/000101968709003724/0001019687-09-003724-index.htm,6221
1474315,"Imperial Capital Group, Inc.",S-1,2009-10-21,1474315_0001193125-09-211167.htm,./data/S-1/2009/QTR4/1474315_0001193125-09-211167,https://www.sec.gov/Archives/edgar/data/1474315/000119312509211167/0001193125-09-211167-index.htm,6211
1475922,"Primerica, Inc.",S-1,2009-11-05,1475922_0001193125-09-225601.htm,./data/S-1/2009/QTR4/1475922_0001193125-09-225601,https://www.sec.gov/Archives/edgar/data/1475922/000119312509225601/0001193125-09-225601-index.htm,6311
1477130,"COMMONWEALTH REALTY PARTNERS, INC.",S-1,2009-12-16,1477130_0001477932-09-000020.htm,./data/S-1/2009/QTR4/1477130_0001477932-09-000020,https://www.sec.gov/Archives/edgar/data/1477130/000147793209000020/0001477932-09-000020-index.htm,6799
1477247,"Bridge Private Lending, LP",S-1,2009-12-08,1477247_0001144204-09-063485.htm,./data/S-1/2009/QTR4/1477247_0001144204-09-063485,https://www.sec.gov/Archives/edgar/data/1477247/000114420409063485/0001144204-09-063485-index.htm,6500
1477968,"Fairmount Bancorp, Inc.",S-1,2009-12-17,1477968_0001193125-09-254668.htm,./data/S-1/2009/QTR4/1477968_0001193125-09-254668,https://www.sec.gov/Archives/edgar/data/1477968/000119312509254668/0001193125-09-254668-index.htm,6035
1478220,"Campbell Classic Trend Fund, L.P.",S-1,2009-12-18,1478220_0000950123-09-071919.htm,./data/S-1/2009/QTR4/1478220_0000950123-09-071919,https://www.sec.gov/Archives/edgar/data/1478220/000095012309071919/0000950123-09-071919-index.htm,6221
1478726,Charter Financial Corp,S-1,2009-12-24,1478726_0001188112-09-002651.htm,./data/S-1/2009/QTR4/1478726_0001188112-09-002651,https://www.sec.gov/Archives/edgar/data/1478726/000118811209002651/0001188112-09-002651-index.htm,6035
1479247,United States Commodity Index Funds Trust,S-1,2009-12-24,1479247_0001144204-09-066339.htm,./data/S-1/2009/QTR4/1479247_0001144204-09-066339,https://www.sec.gov/Archives/edgar/data/1479247/000114420409066339/0001144204-09-066339-index.htm,6221
216039,GRUBB & ELLIS CO,S-1,2009-12-07,216039_0000950123-09-068909.htm,./data/S-1/2009/QTR4/216039_0000950123-09-068909,https://www.sec.gov/Archives/edgar/data/216039/000095012309068909/0000950123-09-068909-index.htm,6531
318299,"SPARTA COMMERCIAL SERVICES, INC.",S-1,2009-10-02,318299_0001144204-09-051309.htm,./data/S-1/2009/QTR4/318299_0001144204-09-051309,https://www.sec.gov/Archives/edgar/data/318299/000114420409051309/0001144204-09-051309-index.htm,6199
318299,"SPARTA COMMERCIAL SERVICES, INC.",S-1,2009-12-04,318299_0001144204-09-063219.htm,./data/S-1/2009/QTR4/318299_0001144204-09-063219,https://www.sec.gov/Archives/edgar/data/318299/000114420409063219/0001144204-09-063219-index.htm,6199
59558,LINCOLN NATIONAL CORP,S-1,2009-12-11,59558_0000950159-09-002144.htm,./data/S-1/2009/QTR4/59558_0000950159-09-002144,https://www.sec.gov/Archives/edgar/data/59558/000095015909002144/0000950159-09-002144-index.htm,6311
744455,GREAT WEST LIFE & ANNUITY INSURANCE CO,S-1,2009-11-20,744455_0000744455-09-000023.htm,./data/S-1/2009/QTR4/744455_0000744455-09-000023,https://www.sec.gov/Archives/edgar/data/744455/000074445509000023/0000744455-09-000023-index.htm,6311
837010,ING LIFE INSURANCE & ANNUITY CO,S-1,2009-10-09,837010_0000836687-09-000364.htm,./data/S-1/2009/QTR4/837010_0000836687-09-000364,https://www.sec.gov/Archives/edgar/data/837010/000083668709000364/0000836687-09-000364-index.htm,6311
910467,CAMPBELL STRATEGIC ALLOCATION FUND LP,S-1,2009-12-18,910467_0000950123-09-071919.htm,./data/S-1/2009/QTR4/910467_0000950123-09-071919,https://www.sec.gov/Archives/edgar/data/910467/000095012309071919/0000950123-09-071919-index.htm,6221
928592,PVF CAPITAL CORP,S-1,2009-11-12,928592_0000950123-09-060911.htm,./data/S-1/2009/QTR4/928592_0000950123-09-060911,https://www.sec.gov/Archives/edgar/data/928592/000095012309060911/0000950123-09-060911-index.htm,6035
928592,PVF CAPITAL CORP,S-1,2009-11-12,928592_0000950123-09-061405.htm,./data/S-1/2009/QTR4/928592_0000950123-09-061405,https://www.sec.gov/Archives/edgar/data/928592/000095012309061405/0000950123-09-061405-index.htm,6035
944130,"MINISTRY PARTNERS INVESTMENT COMPANY, LLC",S-1,2009-12-23,944130_0001019687-09-004665.htm,./data/S-1/2009/QTR4/944130_0001019687-09-004665,https://www.sec.gov/Archives/edgar/data/944130/000101968709004665/0001019687-09-004665-index.htm,6199
1031223,PHL VARIABLE INSURANCE CO /CT/,S-1,2010-02-08,1031223_0001193125-10-024240.htm,./data/S-1/2010/QTR1/1031223_0001193125-10-024240,https://www.sec.gov/Archives/edgar/data/1031223/000119312510024240/0001193125-10-024240-index.htm,6311
1031223,PHL VARIABLE INSURANCE CO /CT/,S-1,2010-02-11,1031223_0001193125-10-028815.htm,./data/S-1/2010/QTR1/1031223_0001193125-10-028815,https://www.sec.gov/Archives/edgar/data/1031223/000119312510028815/0001193125-10-028815-index.htm,6311
1083383,GENESIS CAPITAL CORP OF NEVADA,S-1,2010-03-11,1083383_0001171200-10-000229.htm,./data/S-1/2010/QTR1/1083383_0001171200-10-000229,https://www.sec.gov/Archives/edgar/data/1083383/000117120010000229/0001171200-10-000229-index.htm,6500
1137083,"L & L ENERGY, INC.",S-1,2010-01-06,1137083_0001168542-10-000005.htm,./data/S-1/2010/QTR1/1137083_0001168542-10-000005,https://www.sec.gov/Archives/edgar/data/1137083/000116854210000005/0001168542-10-000005-index.htm,6199
1261379,FRONTIER FUND,S-1,2010-02-02,1261379_0001193125-10-018523.htm,./data/S-1/2010/QTR1/1261379_0001193125-10-018523,https://www.sec.gov/Archives/edgar/data/1261379/000119312510018523/0001193125-10-018523-index.htm,6221
1374310,"CBOE Holdings, Inc.",S-1,2010-03-11,1374310_0001047469-10-002050.htm,./data/S-1/2010/QTR1/1374310_0001047469-10-002050,https://www.sec.gov/Archives/edgar/data/1374310/000104746910002050/0001047469-10-002050-index.htm,6200
1377889,"Tia IV, Inc",S-1,2010-02-11,1377889_0001144204-10-006759.htm,./data/S-1/2010/QTR1/1377889_0001144204-10-006759,https://www.sec.gov/Archives/edgar/data/1377889/000114420410006759/0001144204-10-006759-index.htm,6770
1386278,GREEN DOT CORP,S-1,2010-02-26,1386278_0000950123-10-017283.htm,./data/S-1/2010/QTR1/1386278_0000950123-10-017283,https://www.sec.gov/Archives/edgar/data/1386278/000095012310017283/0000950123-10-017283-index.htm,6199
1389128,"FRONTIER LONG/SHORT COMMODITY SERIES, a series of The Frontier Fund",S-1,2010-02-02,1389128_0001193125-10-018523.htm,./data/S-1/2010/QTR1/1389128_0001193125-10-018523,https://www.sec.gov/Archives/edgar/data/1389128/000119312510018523/0001193125-10-018523-index.htm,6221
1404912,KKR & Co. L.P.,S-1,2010-03-12,1404912_0001047469-10-002110.htm,./data/S-1/2010/QTR1/1404912_0001047469-10-002110,https://www.sec.gov/Archives/edgar/data/1404912/000104746910002110/0001047469-10-002110-index.htm,6282
1421525,"China Intelligent Lighting & Electronics, Inc.",S-1,2010-02-16,1421525_0001144204-10-008367.htm,./data/S-1/2010/QTR1/1421525_0001144204-10-008367,https://www.sec.gov/Archives/edgar/data/1421525/000114420410008367/0001144204-10-008367-index.htm,6770
1444703,CATALYST GROUP HOLDINGS CORP.,S-1,2010-02-12,1444703_0001185185-10-000128.htm,./data/S-1/2010/QTR1/1444703_0001185185-10-000128,https://www.sec.gov/Archives/edgar/data/1444703/000118518510000128/0001185185-10-000128-index.htm,6770
1450720,"FRONTIER DIVERSIFIED SERIES, a series of The Frontier Fund",S-1,2010-02-02,1450720_0001193125-10-018523.htm,./data/S-1/2010/QTR1/1450720_0001193125-10-018523,https://www.sec.gov/Archives/edgar/data/1450720/000119312510018523/0001193125-10-018523-index.htm,6221
1450721,"FRONTIER DYNAMIC SERIES, a series of The Frontier Fund",S-1,2010-02-02,1450721_0001193125-10-018523.htm,./data/S-1/2010/QTR1/1450721_0001193125-10-018523,https://www.sec.gov/Archives/edgar/data/1450721/000119312510018523/0001193125-10-018523-index.htm,6221
1450722,"FRONTIER MASTERS SERIES, a series of The Frontier Fund",S-1,2010-02-02,1450722_0001193125-10-018523.htm,./data/S-1/2010/QTR1/1450722_0001193125-10-018523,https://www.sec.gov/Archives/edgar/data/1450722/000119312510018523/0001193125-10-018523-index.htm,6221
1471099,Allies Ltd,S-1,2010-03-19,1471099_0001393905-10-000104.htm,./data/S-1/2010/QTR1/1471099_0001393905-10-000104,https://www.sec.gov/Archives/edgar/data/1471099/000139390510000104/0001393905-10-000104-index.htm,6200
1474459,"MIRADOR, INC",S-1,2010-01-19,1474459_0001078782-10-000089.htm,./data/S-1/2010/QTR1/1474459_0001078782-10-000089,https://www.sec.gov/Archives/edgar/data/1474459/000107878210000089/0001078782-10-000089-index.htm,6770
1475036,"AMHEARST GLEN, INC.",S-1,2010-01-07,1475036_0001078782-10-000036.htm,./data/S-1/2010/QTR1/1475036_0001078782-10-000036,https://www.sec.gov/Archives/edgar/data/1475036/000107878210000036/0001078782-10-000036-index.htm,6770
1479239,Kama Resources Inc.,S-1,2010-01-05,1479239_0001479239-10-000001.htm,./data/S-1/2010/QTR1/1479239_0001479239-10-000001,https://www.sec.gov/Archives/edgar/data/1479239/000147923910000001/0001479239-10-000001-index.htm,6770
1479713,Jefferies TR/J CRB Commodity Index ETF,S-1,2010-02-09,1479713_0000950123-10-010362.htm,./data/S-1/2010/QTR1/1479713_0000950123-10-010362,https://www.sec.gov/Archives/edgar/data/1479713/000095012310010362/0000950123-10-010362-index.htm,6221
1479714,Jefferies Commodity Real Return ETF,S-1,2010-02-09,1479714_0000950123-10-010380.htm,./data/S-1/2010/QTR1/1479714_0000950123-10-010380,https://www.sec.gov/Archives/edgar/data/1479714/000095012310010380/0000950123-10-010380-index.htm,6221
1479917,"OICco ACQUISITION II, INC.",S-1,2010-03-25,1479917_0001078782-10-000558.htm,./data/S-1/2010/QTR1/1479917_0001078782-10-000558,https://www.sec.gov/Archives/edgar/data/1479917/000107878210000558/0001078782-10-000558-index.htm,6770
1481367,Superfund Gold Commodities Fund,S-1,2010-01-29,1481367_0000950123-10-006633.htm,./data/S-1/2010/QTR1/1481367_0000950123-10-006633,https://www.sec.gov/Archives/edgar/data/1481367/000095012310006633/0000950123-10-006633-index.htm,6221
1481368,Superfund Gold Large Cap Equity Fund,S-1,2010-01-29,1481368_0000950123-10-006620.htm,./data/S-1/2010/QTR1/1481368_0000950123-10-006620,https://www.sec.gov/Archives/edgar/data/1481368/000095012310006620/0000950123-10-006620-index.htm,6221
1481370,Superfund Gold World Equity Fund,S-1,2010-01-29,1481370_0000950123-10-006630.htm,./data/S-1/2010/QTR1/1481370_0000950123-10-006630,https://www.sec.gov/Archives/edgar/data/1481370/000095012310006630/0000950123-10-006630-index.htm,6221
1481386,Superfund Gold Mid Cap Equity Fund,S-1,2010-01-29,1481386_0000950123-10-006622.htm,./data/S-1/2010/QTR1/1481386_0000950123-10-006622,https://www.sec.gov/Archives/edgar/data/1481386/000095012310006622/0000950123-10-006622-index.htm,6221
1481387,Superfund Gold Small Cap Equity Fund,S-1,2010-01-29,1481387_0000950123-10-006625.htm,./data/S-1/2010/QTR1/1481387_0000950123-10-006625,https://www.sec.gov/Archives/edgar/data/1481387/000095012310006625/0000950123-10-006625-index.htm,6221
1482875,FactorShares S&P 2x US Equity Premium,S-1,2010-02-08,1482875_0000905148-10-000232.htm,./data/S-1/2010/QTR1/1482875_0000905148-10-000232,https://www.sec.gov/Archives/edgar/data/1482875/000090514810000232/0000905148-10-000232-index.htm,6221
1482876,FactorShares S&P 2x Anti-Equity Premium,S-1,2010-02-08,1482876_0000905148-10-000238.htm,./data/S-1/2010/QTR1/1482876_0000905148-10-000238,https://www.sec.gov/Archives/edgar/data/1482876/000090514810000238/0000905148-10-000238-index.htm,6221
1482877,FactorShares S&P 2x US Equity Anti-USD,S-1,2010-02-08,1482877_0000905148-10-000237.htm,./data/S-1/2010/QTR1/1482877_0000905148-10-000237,https://www.sec.gov/Archives/edgar/data/1482877/000090514810000237/0000905148-10-000237-index.htm,6221
1482878,FactorShares S&P GSCI 2x Crude Oil Premium,S-1,2010-02-08,1482878_0000905148-10-000236.htm,./data/S-1/2010/QTR1/1482878_0000905148-10-000236,https://www.sec.gov/Archives/edgar/data/1482878/000090514810000236/0000905148-10-000236-index.htm,6221
1482879,FactorShares S&P GSCI 2x Gold Premium,S-1,2010-02-08,1482879_0000905148-10-000234.htm,./data/S-1/2010/QTR1/1482879_0000905148-10-000234,https://www.sec.gov/Archives/edgar/data/1482879/000090514810000234/0000905148-10-000234-index.htm,6221
1484949,"Jacksonville Bancorp, Inc.",S-1,2010-03-12,1484949_0001188112-10-000537.htm,./data/S-1/2010/QTR1/1484949_0001188112-10-000537,https://www.sec.gov/Archives/edgar/data/1484949/000118811210000537/0001188112-10-000537-index.htm,6035
1485001,Oneida Financial Corp.,S-1,2010-03-12,1485001_0000950123-10-024225.htm,./data/S-1/2010/QTR1/1485001_0000950123-10-024225,https://www.sec.gov/Archives/edgar/data/1485001/000095012310024225/0000950123-10-024225-index.htm,6035
1485176,Fox Chase Bancorp Inc,S-1,2010-03-12,1485176_0001193125-10-054757.htm,./data/S-1/2010/QTR1/1485176_0001193125-10-054757,https://www.sec.gov/Archives/edgar/data/1485176/000119312510054757/0001193125-10-054757-index.htm,6035
1485527,"Colonial Financial Services, Inc.",S-1,2010-03-17,1485527_0001188112-10-000575.htm,./data/S-1/2010/QTR1/1485527_0001188112-10-000575,https://www.sec.gov/Archives/edgar/data/1485527/000118811210000575/0001188112-10-000575-index.htm,6035
1485964,"Peoples Federal Bancshares, Inc.",S-1,2010-03-17,1485964_0001193125-10-059396.htm,./data/S-1/2010/QTR1/1485964_0001193125-10-059396,https://www.sec.gov/Archives/edgar/data/1485964/000119312510059396/0001193125-10-059396-index.htm,6036
1485981,Fairfield County Bank Corp.,S-1,2010-03-15,1485981_0001193125-10-057062.htm,./data/S-1/2010/QTR1/1485981_0001193125-10-057062,https://www.sec.gov/Archives/edgar/data/1485981/000119312510057062/0001193125-10-057062-index.htm,6035
1486058,FedFirst Financial Corp,S-1,2010-03-12,1486058_0001193125-10-055266.htm,./data/S-1/2010/QTR1/1486058_0001193125-10-055266,https://www.sec.gov/Archives/edgar/data/1486058/000119312510055266/0001193125-10-055266-index.htm,6035
1487052,ViewPoint Financial Group Inc.,S-1,2010-03-16,1487052_0001188112-10-000559.htm,./data/S-1/2010/QTR1/1487052_0001188112-10-000559,https://www.sec.gov/Archives/edgar/data/1487052/000118811210000559/0001188112-10-000559-index.htm,6035
1488087,"Meiguo Ventures I, Inc.",S-1,2010-03-26,1488087_0001165527-10-000247.htm,./data/S-1/2010/QTR1/1488087_0001165527-10-000247,https://www.sec.gov/Archives/edgar/data/1488087/000116552710000247/0001165527-10-000247-index.htm,6770
878375,AMERICAN BAR ASSOCIATION MEMBERS STATE STREET COLLECTIVE TR,S-1,2010-03-24,878375_0001193125-10-065891.htm,./data/S-1/2010/QTR1/878375_0001193125-10-065891,https://www.sec.gov/Archives/edgar/data/878375/000119312510065891/0001193125-10-065891-index.htm,6799
946155,TIAA REAL ESTATE ACCOUNT,S-1,2010-03-05,946155_0000930413-10-001316.htm,./data/S-1/2010/QTR1/946155_0000930413-10-001316,https://www.sec.gov/Archives/edgar/data/946155/000093041310001316/0000930413-10-001316-index.htm,6500
102198,COMPETITIVE TECHNOLOGIES INC,S-1,2010-06-02,102198_0001360865-10-000038.htm,./data/S-1/2010/QTR2/102198_0001360865-10-000038,https://www.sec.gov/Archives/edgar/data/102198/000136086510000038/0001360865-10-000038-index.htm,6794
1041550,HOPFED BANCORP INC,S-1,2010-05-25,1041550_0001193125-10-128282.htm,./data/S-1/2010/QTR2/1041550_0001193125-10-128282,https://www.sec.gov/Archives/edgar/data/1041550/000119312510128282/0001193125-10-128282-index.htm,6035
1068912,FIRST PLACE FINANCIAL CORP /DE/,S-1,2010-06-03,1068912_0001193125-10-132268.htm,./data/S-1/2010/QTR2/1068912_0001193125-10-132268,https://www.sec.gov/Archives/edgar/data/1068912/000119312510132268/0001193125-10-132268-index.htm,6035
1114485,CAMPBELL ALTERNATIVE ASSET TRUST,S-1,2010-06-25,1114485_0001144204-10-035122.htm,./data/S-1/2010/QTR2/1114485_0001144204-10-035122,https://www.sec.gov/Archives/edgar/data/1114485/000114420410035122/0001144204-10-035122-index.htm,6221
1118384,ROGERS INTERNATIONAL RAW MATERIALS FUND LP,S-1,2010-05-14,1118384_0001193125-10-120726.htm,./data/S-1/2010/QTR2/1118384_0001193125-10-120726,https://www.sec.gov/Archives/edgar/data/1118384/000119312510120726/0001193125-10-120726-index.htm,6221
1136796,CHARTER FINANCIAL CORP/GA,S-1,2010-06-18,1136796_0001188112-10-001671.htm,./data/S-1/2010/QTR2/1136796_0001188112-10-001671,https://www.sec.gov/Archives/edgar/data/1136796/000118811210001671/0001188112-10-001671-index.htm,6035
1305631,"TriView Global Fund, LLC",S-1,2010-05-10,1305631_0001305631-10-000003.htm,./data/S-1/2010/QTR2/1305631_0001305631-10-000003,https://www.sec.gov/Archives/edgar/data/1305631/000130563110000003/0001305631-10-000003-index.htm,6221
1368192,Dragon Acquisition CORP,S-1,2010-05-07,1368192_0001204459-10-001012.htm,./data/S-1/2010/QTR2/1368192_0001204459-10-001012,https://www.sec.gov/Archives/edgar/data/1368192/000120445910001012/0001204459-10-001012-index.htm,6770
1377053,AtheroNova Inc.,S-1,2010-06-29,1377053_0001437749-10-002043.htm,./data/S-1/2010/QTR2/1377053_0001437749-10-002043,https://www.sec.gov/Archives/edgar/data/1377053/000143774910002043/0001437749-10-002043-index.htm,6552
1397911,LPL Investment Holdings Inc.,S-1,2010-06-04,1397911_0000950123-10-055957.htm,./data/S-1/2010/QTR2/1397911_0000950123-10-055957,https://www.sec.gov/Archives/edgar/data/1397911/000095012310055957/0000950123-10-055957-index.htm,6200
1404296,Atlantic Coast Financial CORP,S-1,2010-06-18,1404296_0000950123-10-059379.htm,./data/S-1/2010/QTR2/1404296_0000950123-10-059379,https://www.sec.gov/Archives/edgar/data/1404296/000095012310059379/0000950123-10-059379-index.htm,6035
1404912,KKR & Co. L.P.,S-1,2010-05-10,1404912_0001047469-10-005017.htm,./data/S-1/2010/QTR2/1404912_0001047469-10-005017,https://www.sec.gov/Archives/edgar/data/1404912/000104746910005017/0001047469-10-005017-index.htm,6282
1405976,MUNI FUNDING CO OF AMERICA LLC,S-1,2010-05-14,1405976_0000950123-10-049272.htm,./data/S-1/2010/QTR2/1405976_0000950123-10-049272,https://www.sec.gov/Archives/edgar/data/1405976/000095012310049272/0000950123-10-049272-index.htm,6199
1412109,"Kaiser Federal Financial Group, Inc.",S-1,2010-05-28,1412109_0001188112-10-001476.htm,./data/S-1/2010/QTR2/1412109_0001188112-10-001476,https://www.sec.gov/Archives/edgar/data/1412109/000118811210001476/0001188112-10-001476-index.htm,6035
1416995,"Hicks Acquisition CO II, Inc.",S-1,2010-06-28,1416995_0000950123-10-061361.htm,./data/S-1/2010/QTR2/1416995_0000950123-10-061361,https://www.sec.gov/Archives/edgar/data/1416995/000095012310061361/0000950123-10-061361-index.htm,6770
1419178,Artio Global Investors Inc.,S-1,2010-05-21,1419178_0000950103-10-001533.htm,./data/S-1/2010/QTR2/1419178_0000950103-10-001533,https://www.sec.gov/Archives/edgar/data/1419178/000095010310001533/0000950103-10-001533-index.htm,6282
1424990,"Deep Liquidity, Inc.",S-1,2010-05-10,1424990_0001185185-10-000505.htm,./data/S-1/2010/QTR2/1424990_0001185185-10-000505,https://www.sec.gov/Archives/edgar/data/1424990/000118518510000505/0001185185-10-000505-index.htm,6200
1471824,Teucrium Commodity Trust,S-1,2010-06-17,1471824_0001144204-10-033899.htm,./data/S-1/2010/QTR2/1471824_0001144204-10-033899,https://www.sec.gov/Archives/edgar/data/1471824/000114420410033899/0001144204-10-033899-index.htm,6221
1471824,Teucrium Commodity Trust,S-1,2010-06-17,1471824_0001144204-10-033901.htm,./data/S-1/2010/QTR2/1471824_0001144204-10-033901,https://www.sec.gov/Archives/edgar/data/1471824/000114420410033901/0001144204-10-033901-index.htm,6221
1471824,Teucrium Commodity Trust,S-1,2010-06-17,1471824_0001144204-10-033903.htm,./data/S-1/2010/QTR2/1471824_0001144204-10-033903,https://www.sec.gov/Archives/edgar/data/1471824/000114420410033903/0001144204-10-033903-index.htm,6221
1471824,Teucrium Commodity Trust,S-1,2010-06-17,1471824_0001144204-10-033957.htm,./data/S-1/2010/QTR2/1471824_0001144204-10-033957,https://www.sec.gov/Archives/edgar/data/1471824/000114420410033957/0001144204-10-033957-index.htm,6221
1471824,Teucrium Commodity Trust,S-1,2010-06-17,1471824_0001144204-10-033960.htm,./data/S-1/2010/QTR2/1471824_0001144204-10-033960,https://www.sec.gov/Archives/edgar/data/1471824/000114420410033960/0001144204-10-033960-index.htm,6221
1478220,"Campbell Global Trend Fund, L.P.",S-1,2010-04-27,1478220_0000950123-10-038808.htm,./data/S-1/2010/QTR2/1478220_0000950123-10-038808,https://www.sec.gov/Archives/edgar/data/1478220/000095012310038808/0000950123-10-038808-index.htm,6799
1487843,"Ciglarette, Inc.",S-1,2010-04-28,1487843_0001213900-10-001657.htm,./data/S-1/2010/QTR2/1487843_0001213900-10-001657,https://www.sec.gov/Archives/edgar/data/1487843/000121390010001657/0001213900-10-001657-index.htm,6500
1488501,Strata Capital Corp,S-1,2010-04-22,1488501_0001477639-10-000113.htm,./data/S-1/2010/QTR2/1488501_0001477639-10-000113,https://www.sec.gov/Archives/edgar/data/1488501/000147763910000113/0001477639-10-000113-index.htm,6500
1489024,ETFS White Metals Basket Trust,S-1,2010-05-27,1489024_0000930413-10-003192.htm,./data/S-1/2010/QTR2/1489024_0000930413-10-003192,https://www.sec.gov/Archives/edgar/data/1489024/000093041310003192/0000930413-10-003192-index.htm,6221
1489611,"SOFIA REAL ESTATE GROUP, INC.",S-1,2010-04-20,1489611_0001199835-10-000251.htm,./data/S-1/2010/QTR2/1489611_0001199835-10-000251,https://www.sec.gov/Archives/edgar/data/1489611/000119983510000251/0001199835-10-000251-index.htm,6500
1489744,"INTERDOM, CORP.",S-1,2010-05-26,1489744_0001489744-10-000001.htm,./data/S-1/2010/QTR2/1489744_0001489744-10-000001,https://www.sec.gov/Archives/edgar/data/1489744/000148974410000001/0001489744-10-000001-index.htm,6500
1489792,Formula Acquisition Corp.,S-1,2010-05-03,1489792_0001144204-10-023967.htm,./data/S-1/2010/QTR2/1489792_0001144204-10-023967,https://www.sec.gov/Archives/edgar/data/1489792/000114420410023967/0001144204-10-023967-index.htm,6770
1490132,Jefferies S&P 500 VIX Short-Term Futures ETF,S-1,2010-04-23,1490132_0001193125-10-091926.htm,./data/S-1/2010/QTR2/1490132_0001193125-10-091926,https://www.sec.gov/Archives/edgar/data/1490132/000119312510091926/0001193125-10-091926-index.htm,6799
1490906,Capitol Federal Financial Inc,S-1,2010-05-06,1490906_0001188112-10-001227.htm,./data/S-1/2010/QTR2/1490906_0001188112-10-001227,https://www.sec.gov/Archives/edgar/data/1490906/000118811210001227/0001188112-10-001227-index.htm,6035
1491041,Liberty Mutual Agency Corp,S-1,2010-05-10,1491041_0000950123-10-046821.htm,./data/S-1/2010/QTR2/1491041_0000950123-10-046821,https://www.sec.gov/Archives/edgar/data/1491041/000095012310046821/0000950123-10-046821-index.htm,6331
1492324,Madison Bancorp Inc,S-1,2010-06-11,1492324_0000950123-10-057477.htm,./data/S-1/2010/QTR2/1492324_0000950123-10-057477,https://www.sec.gov/Archives/edgar/data/1492324/000095012310057477/0000950123-10-057477-index.htm,6035
1492821,ETFS Collateralized Commodities Trust,S-1,2010-05-27,1492821_0000930413-10-003193.htm,./data/S-1/2010/QTR2/1492821_0000930413-10-003193,https://www.sec.gov/Archives/edgar/data/1492821/000093041310003193/0000930413-10-003193-index.htm,6221
1493006,CENTURY NEXT FINANCIAL Corp,S-1,2010-06-17,1493006_0000950123-10-058894.htm,./data/S-1/2010/QTR2/1493006_0000950123-10-058894,https://www.sec.gov/Archives/edgar/data/1493006/000095012310058894/0000950123-10-058894-index.htm,6035
1493225,"Northfield Bancorp, Inc.",S-1,2010-06-09,1493225_0000950123-10-056961.htm,./data/S-1/2010/QTR2/1493225_0000950123-10-056961,https://www.sec.gov/Archives/edgar/data/1493225/000095012310056961/0000950123-10-056961-index.htm,6035
1493491,Heritage Financial Group Inc,S-1,2010-06-22,1493491_0001188112-10-001677.htm,./data/S-1/2010/QTR2/1493491_0001188112-10-001677,https://www.sec.gov/Archives/edgar/data/1493491/000118811210001677/0001188112-10-001677-index.htm,6035
1493552,Naugatuck Valley Financial Corp,S-1,2010-06-11,1493552_0001193125-10-138079.htm,./data/S-1/2010/QTR2/1493552_0001193125-10-138079,https://www.sec.gov/Archives/edgar/data/1493552/000119312510138079/0001193125-10-138079-index.htm,6035
808015,"MICRO IMAGING TECHNOLOGY, INC.",S-1,2010-05-07,808015_0001140905-10-000065.htm,./data/S-1/2010/QTR2/808015_0001140905-10-000065,https://www.sec.gov/Archives/edgar/data/808015/000114090510000065/0001140905-10-000065-index.htm,6794
837010,ING LIFE INSURANCE & ANNUITY CO,S-1,2010-04-29,837010_0000836687-10-000185.htm,./data/S-1/2010/QTR2/837010_0000836687-10-000185,https://www.sec.gov/Archives/edgar/data/837010/000083668710000185/0000836687-10-000185-index.htm,6311
878375,AMERICAN BAR ASSOCIATION MEMBERS STATE STREET COLLECTIVE TR,S-1,2010-05-19,878375_0001193125-10-123514.htm,./data/S-1/2010/QTR2/878375_0001193125-10-123514,https://www.sec.gov/Archives/edgar/data/878375/000119312510123514/0001193125-10-123514-index.htm,6799
910467,CAMPBELL STRATEGIC ALLOCATION FUND LP,S-1,2010-04-27,910467_0000950123-10-038806.htm,./data/S-1/2010/QTR2/910467_0000950123-10-038806,https://www.sec.gov/Archives/edgar/data/910467/000095012310038806/0000950123-10-038806-index.htm,6221
910739,LINCOLN BENEFIT LIFE CO,S-1,2010-04-08,910739_0001193125-10-079606.htm,./data/S-1/2010/QTR2/910739_0001193125-10-079606,https://www.sec.gov/Archives/edgar/data/910739/000119312510079606/0001193125-10-079606-index.htm,6311
